round 98, feat 131, thresh 0.1045, roundErr 0.5315
round 99, feat 250, thresh 0.0000, roundErr 0.4673
round 100, feat 281, thresh 0.1275, roundErr 0.5327
round 101, feat 1, thresh 0.0000, roundErr 0.4676
round 102, feat 132, thresh 0.0000, roundErr 0.5327
round 103, feat 515, thresh 0.0000, roundErr 0.4688
round 104, feat 338, thresh 0.0000, roundErr 0.5322
round 105, feat 602, thresh 0.0361, roundErr 0.4681
round 106, feat 361, thresh 0.1234, roundErr 0.5296
round 107, feat 448, thresh 0.0000, roundErr 0.4694
round 108, feat 630, thresh 0.0794, roundErr 0.5314
round 109, feat 240, thresh 0.2055, roundErr 0.4698
round 110, feat 195, thresh 0.2246, roundErr 0.5313
round 111, feat 412, thresh 0.0610, roundErr 0.4704
round 112, feat 1032, thresh 0.1894, roundErr 0.5314
round 113, feat 407, thresh 0.0000, roundErr 0.4727
round 114, feat 562, thresh 0.1113, roundErr 0.5314
round 115, feat 2, thresh 0.0528, roundErr 0.4704
round 116, feat 141, thresh 0.2171, roundErr 0.5307
round 117, feat 648, thresh 0.0000, roundErr 0.4700
round 118, feat 272, thresh 0.1577, roundErr 0.5306
round 119, feat 426, thresh 0.2128, roundErr 0.4705
round 120, feat 740, thresh 0.1507, roundErr 0.5287
round 121, feat 388, thresh 0.0000, roundErr 0.4725
round 122, feat 100, thresh 0.1565, roundErr 0.5301
round 123, feat 480, thresh 0.0000, roundErr 0.4709
round 124, feat 344, thresh 0.1755, roundErr 0.5294
round 125, feat 249, thresh 0.1303, roundErr 0.4704
round 126, feat 283, thresh 0.2457, roundErr 0.5291
round 127, feat 842, thresh 0.0593, roundErr 0.4717
round 128, feat 123, thresh 0.1163, roundErr 0.5290
round 129, feat 1, thresh 0.0000, roundErr 0.4713
round 130, feat 143, thresh 0.1185, roundErr 0.5290
round 131, feat 401, thresh 0.0656, roundErr 0.4718
round 132, feat 336, thresh 0.0000, roundErr 0.5287
round 133, feat 455, thresh 0.0421, roundErr 0.4728
round 134, feat 290, thresh 0.0828, roundErr 0.5278
round 135, feat 489, thresh 0.0000, roundErr 0.4719
round 136, feat 44, thresh 0.1659, roundErr 0.5286
round 137, feat 250, thresh 0.0000, roundErr 0.4721
round 138, feat 131, thresh 0.1045, roundErr 0.5282
round 139, feat 515, thresh 0.0000, roundErr 0.4722
round 140, feat 281, thresh 0.1275, roundErr 0.5281
round 141, feat 389, thresh 0.0000, roundErr 0.4723
round 142, feat 618, thresh 0.3117, roundErr 0.5278
round 143, feat 398, thresh 0.0000, roundErr 0.4732
round 144, feat 361, thresh 0.1234, roundErr 0.5277
round 145, feat 412, thresh 0.0610, roundErr 0.4734
round 146, feat 295, thresh 0.0000, roundErr 0.5273
round 147, feat 720, thresh 0.0600, roundErr 0.4735
round 148, feat 338, thresh 0.0000, roundErr 0.5261
round 149, feat 495, thresh 0.0000, roundErr 0.4728
round 150, feat 358, thresh 0.0899, roundErr 0.5270
round 151, feat 469, thresh 0.0000, roundErr 0.4732
round 152, feat 109, thresh 0.1687, roundErr 0.5268
round 153, feat 919, thresh 0.0879, roundErr 0.4738
round 154, feat 195, thresh 0.2490, roundErr 0.5251
round 155, feat 414, thresh 0.0000, roundErr 0.4743
round 156, feat 92, thresh 0.2669, roundErr 0.5265
round 157, feat 517, thresh 0.1107, roundErr 0.4745
round 158, feat 262, thresh 0.0000, roundErr 0.5266
round 159, feat 407, thresh 0.0000, roundErr 0.4740
round 160, feat 758, thresh 0.0000, roundErr 0.5265
round 161, feat 240, thresh 0.2055, roundErr 0.4758
round 162, feat 141, thresh 0.3582, roundErr 0.5263
round 163, feat 448, thresh 0.1277, roundErr 0.4740
round 164, feat 344, thresh 0.1755, roundErr 0.5257
round 165, feat 904, thresh 0.1166, roundErr 0.4746
round 166, feat 132, thresh 0.2275, roundErr 0.5240
round 167, feat 2, thresh 0.0528, roundErr 0.4747
round 168, feat 630, thresh 0.0794, roundErr 0.5255
round 169, feat 519, thresh 0.0903, roundErr 0.4753
round 170, feat 159, thresh 0.0646, roundErr 0.5249
round 171, feat 250, thresh 0.0000, roundErr 0.4753
round 172, feat 286, thresh 0.1133, roundErr 0.5254
round 173, feat 588, thresh 0.0000, roundErr 0.4749
round 174, feat 110, thresh 0.0678, roundErr 0.5254
round 175, feat 12, thresh 0.0000, roundErr 0.4754
round 176, feat 562, thresh 0.1124, roundErr 0.5253
round 177, feat 232, thresh 0.2101, roundErr 0.4761
round 178, feat 131, thresh 0.1045, roundErr 0.5228
round 179, feat 426, thresh 0.4255, roundErr 0.4752
round 180, feat 281, thresh 0.1275, roundErr 0.5247
round 181, feat 843, thresh 0.0000, roundErr 0.4753
round 182, feat 340, thresh 0.0627, roundErr 0.5250
round 183, feat 1, thresh 0.0000, roundErr 0.4760
round 184, feat 44, thresh 0.1659, roundErr 0.5248
round 185, feat 382, thresh 0.0614, roundErr 0.4759
round 186, feat 358, thresh 0.0899, roundErr 0.5248
round 187, feat 249, thresh 0.1303, roundErr 0.4755
round 188, feat 123, thresh 0.1163, roundErr 0.5246
round 189, feat 471, thresh 0.0759, roundErr 0.4756
round 190, feat 158, thresh 0.2068, roundErr 0.5245
round 191, feat 515, thresh 0.0000, roundErr 0.4759
round 192, feat 193, thresh 0.2188, roundErr 0.5244
round 193, feat 1210, thresh 0.1348, roundErr 0.4768
round 194, feat 985, thresh 0.1082, roundErr 0.5224
round 195, feat 894, thresh 0.0779, roundErr 0.4850
round 196, feat 272, thresh 0.1784, roundErr 0.5210
round 197, feat 489, thresh 0.1522, roundErr 0.4758
round 198, feat 353, thresh 0.0892, roundErr 0.5243
round 199, feat 412, thresh 0.0610, roundErr 0.4766
function 2, time 615.028099s
round 0, feat 272, thresh 0.0552, roundErr 0.7264
round 1, feat 749, thresh 0.1310, roundErr 0.5793
round 2, feat 92, thresh 0.0000, roundErr 0.4405
round 3, feat 232, thresh 0.1697, roundErr 0.5950
round 4, feat 451, thresh 0.0889, roundErr 0.4187
round 5, feat 785, thresh 0.1496, roundErr 0.5781
round 6, feat 635, thresh 0.0560, roundErr 0.4412
round 7, feat 240, thresh 0.1199, roundErr 0.5779
round 8, feat 100, thresh 0.0903, roundErr 0.4274
round 9, feat 283, thresh 0.0567, roundErr 0.5734
round 10, feat 455, thresh 0.0561, roundErr 0.4309
round 11, feat 250, thresh 0.0000, roundErr 0.5688
round 12, feat 92, thresh 0.1868, roundErr 0.4301
round 13, feat 426, thresh 0.1719, roundErr 0.5666
round 14, feat 71, thresh 0.0980, roundErr 0.4374
round 15, feat 232, thresh 0.2205, roundErr 0.5624
round 16, feat 340, thresh 0.0784, roundErr 0.4410
round 17, feat 250, thresh 0.0000, roundErr 0.5587
round 18, feat 451, thresh 0.0889, roundErr 0.4425
round 19, feat 894, thresh 0.1377, roundErr 0.5563
round 20, feat 797, thresh 0.1433, roundErr 0.4578
round 21, feat 290, thresh 0.0000, roundErr 0.5477
round 22, feat 635, thresh 0.0841, roundErr 0.4469
round 23, feat 240, thresh 0.1199, roundErr 0.5504
round 24, feat 100, thresh 0.0903, roundErr 0.4483
round 25, feat 426, thresh 0.0532, roundErr 0.5512
round 26, feat 561, thresh 0.1669, roundErr 0.4516
round 27, feat 283, thresh 0.0803, roundErr 0.5451
round 28, feat 602, thresh 0.0577, roundErr 0.4516
round 29, feat 755, thresh 0.1617, roundErr 0.5456
round 30, feat 455, thresh 0.0561, roundErr 0.4620
round 31, feat 250, thresh 0.0000, roundErr 0.5471
round 32, feat 480, thresh 0.1004, roundErr 0.4536
round 33, feat 232, thresh 0.2205, roundErr 0.5462
round 34, feat 562, thresh 0.1113, roundErr 0.4569
round 35, feat 586, thresh 0.0628, roundErr 0.5457
round 36, feat 92, thresh 0.1868, roundErr 0.4552
round 37, feat 240, thresh 0.1199, roundErr 0.5434
round 38, feat 340, thresh 0.2195, roundErr 0.4559
round 39, feat 412, thresh 0.1424, roundErr 0.5439
round 40, feat 451, thresh 0.0889, roundErr 0.4558
round 41, feat 579, thresh 0.0714, roundErr 0.5439
round 42, feat 195, thresh 0.2179, roundErr 0.4588
round 43, feat 401, thresh 0.0656, roundErr 0.5423
round 44, feat 740, thresh 0.1865, roundErr 0.4584
round 45, feat 249, thresh 0.0558, roundErr 0.5386
round 46, feat 143, thresh 0.2659, roundErr 0.4592
round 47, feat 281, thresh 0.1275, roundErr 0.5405
round 48, feat 480, thresh 0.1004, roundErr 0.4597
round 49, feat 426, thresh 0.2128, roundErr 0.5396
round 50, feat 123, thresh 0.1329, roundErr 0.4622
round 51, feat 407, thresh 0.1545, roundErr 0.5403
round 52, feat 71, thresh 0.0980, roundErr 0.4612
round 53, feat 262, thresh 0.0000, roundErr 0.5378
round 54, feat 455, thresh 0.1684, roundErr 0.4608
round 55, feat 632, thresh 0.1088, roundErr 0.5372
round 56, feat 44, thresh 0.0830, roundErr 0.4619
round 57, feat 250, thresh 0.0000, roundErr 0.5380
round 58, feat 336, thresh 0.1090, roundErr 0.4618
round 59, feat 412, thresh 0.1424, roundErr 0.5369
round 60, feat 132, thresh 0.1931, roundErr 0.4620
round 61, feat 240, thresh 0.1199, roundErr 0.5370
round 62, feat 830, thresh 0.1209, roundErr 0.4638
round 63, feat 232, thresh 0.2205, roundErr 0.5282
round 64, feat 515, thresh 0.0000, roundErr 0.4640
round 65, feat 398, thresh 0.1262, roundErr 0.5372
round 66, feat 451, thresh 0.0889, roundErr 0.4633
round 67, feat 586, thresh 0.0628, roundErr 0.5358
round 68, feat 100, thresh 0.0903, roundErr 0.4648
round 69, feat 290, thresh 0.0585, roundErr 0.5354
round 70, feat 519, thresh 0.0722, roundErr 0.4654
round 71, feat 423, thresh 0.1521, roundErr 0.5353
round 72, feat 195, thresh 0.2179, roundErr 0.4654
round 73, feat 249, thresh 0.0558, roundErr 0.5334
round 74, feat 480, thresh 0.1004, roundErr 0.4661
round 75, feat 401, thresh 0.0656, roundErr 0.5333
round 76, feat 562, thresh 0.1113, roundErr 0.4669
round 77, feat 262, thresh 0.0000, roundErr 0.5332
round 78, feat 340, thresh 0.2195, roundErr 0.4662
round 79, feat 281, thresh 0.1841, roundErr 0.5330
round 80, feat 517, thresh 0.1043, roundErr 0.4667
round 81, feat 389, thresh 0.1978, roundErr 0.5335
round 82, feat 123, thresh 0.1727, roundErr 0.4671
round 83, feat 412, thresh 0.1424, roundErr 0.5334
round 84, feat 143, thresh 0.2659, roundErr 0.4668
round 85, feat 250, thresh 0.0000, roundErr 0.5325
round 86, feat 635, thresh 0.0000, roundErr 0.4678
round 87, feat 232, thresh 0.2971, roundErr 0.5301
round 88, feat 451, thresh 0.0740, roundErr 0.4701
round 89, feat 407, thresh 0.1545, roundErr 0.5317
round 90, feat 44, thresh 0.1328, roundErr 0.4689
round 91, feat 414, thresh 0.0644, roundErr 0.5312
round 92, feat 758, thresh 0.1789, roundErr 0.4689
round 93, feat 632, thresh 0.1088, roundErr 0.5294
round 94, feat 1, thresh 0.0000, roundErr 0.4693
round 95, feat 240, thresh 0.2055, roundErr 0.5310
round 96, feat 92, thresh 0.2135, roundErr 0.4697
round 97, feat 398, thresh 0.1262, roundErr 0.5297
round 98, feat 602, thresh 0.0361, roundErr 0.4694
round 99, feat 272, thresh 0.1338, roundErr 0.5289
round 100, feat 515, thresh 0.0000, roundErr 0.4696
round 101, feat 588, thresh 0.0000, roundErr 0.5305
round 102, feat 109, thresh 0.1193, roundErr 0.4696
round 103, feat 295, thresh 0.0519, roundErr 0.5297
round 104, feat 132, thresh 0.2275, roundErr 0.4710
round 105, feat 412, thresh 0.1424, roundErr 0.5297
round 106, feat 519, thresh 0.1277, roundErr 0.4702
round 107, feat 249, thresh 0.0558, roundErr 0.5295
round 108, feat 455, thresh 0.1965, roundErr 0.4706
round 109, feat 281, thresh 0.1841, roundErr 0.5283
round 110, feat 480, thresh 0.1004, roundErr 0.4712
round 111, feat 262, thresh 0.0000, roundErr 0.5281
round 112, feat 123, thresh 0.2326, roundErr 0.4713
round 113, feat 426, thresh 0.0645, roundErr 0.5287
round 114, feat 131, thresh 0.1741, roundErr 0.4741
round 115, feat 250, thresh 0.0000, roundErr 0.5287
round 116, feat 2, thresh 0.1232, roundErr 0.4717
round 117, feat 389, thresh 0.1978, roundErr 0.5281
round 118, feat 1242, thresh 0.1473, roundErr 0.4724
round 119, feat 305, thresh 0.0000, roundErr 0.5269
round 120, feat 195, thresh 0.2179, roundErr 0.4718
round 121, feat 255, thresh 0.0000, roundErr 0.5266
round 122, feat 515, thresh 0.0000, roundErr 0.4722
round 123, feat 588, thresh 0.0000, roundErr 0.5279
round 124, feat 100, thresh 0.1565, roundErr 0.4723
round 125, feat 414, thresh 0.0644, roundErr 0.5271
round 126, feat 158, thresh 0.2068, roundErr 0.4727
round 127, feat 240, thresh 0.2055, roundErr 0.5272
round 128, feat 143, thresh 0.2659, roundErr 0.4732
round 129, feat 398, thresh 0.1262, roundErr 0.5270
round 130, feat 648, thresh 0.1255, roundErr 0.4730
round 131, feat 276, thresh 0.0584, roundErr 0.5271
round 132, feat 340, thresh 0.2715, roundErr 0.4740
round 133, feat 407, thresh 0.1545, roundErr 0.5268
round 134, feat 1, thresh 0.0000, roundErr 0.4736
round 135, feat 232, thresh 0.2971, roundErr 0.5270
round 136, feat 857, thresh 0.1062, roundErr 0.4748
round 137, feat 749, thresh 0.2246, roundErr 0.5210
round 138, feat 482, thresh 0.0000, roundErr 0.4775
round 139, feat 423, thresh 0.0941, roundErr 0.5270
round 140, feat 451, thresh 0.1481, roundErr 0.4739
round 141, feat 630, thresh 0.0642, roundErr 0.5267
round 142, feat 519, thresh 0.0722, roundErr 0.4744
round 143, feat 401, thresh 0.0656, roundErr 0.5263
round 144, feat 517, thresh 0.1043, roundErr 0.4745
round 145, feat 305, thresh 0.0000, roundErr 0.5263
round 146, feat 44, thresh 0.1328, roundErr 0.4739
round 147, feat 250, thresh 0.0000, roundErr 0.5259
round 148, feat 471, thresh 0.0000, roundErr 0.4739
round 149, feat 412, thresh 0.1424, roundErr 0.5262
round 150, feat 338, thresh 0.0000, roundErr 0.4740
round 151, feat 632, thresh 0.1088, roundErr 0.5260
round 152, feat 141, thresh 0.2559, roundErr 0.4747
round 153, feat 281, thresh 0.1841, roundErr 0.5257
round 154, feat 71, thresh 0.0800, roundErr 0.4745
round 155, feat 422, thresh 0.2064, roundErr 0.5242
round 156, feat 934, thresh 0.1563, roundErr 0.4746
round 157, feat 246, thresh 0.2095, roundErr 0.5238
round 158, feat 109, thresh 0.1193, roundErr 0.4748
round 159, feat 255, thresh 0.0000, roundErr 0.5248
round 160, feat 477, thresh 0.0000, roundErr 0.4750
round 161, feat 402, thresh 0.2544, roundErr 0.5252
round 162, feat 1, thresh 0.0000, roundErr 0.4750
round 163, feat 262, thresh 0.0000, roundErr 0.5251
round 164, feat 480, thresh 0.0000, roundErr 0.4752
round 165, feat 249, thresh 0.0558, roundErr 0.5242
round 166, feat 132, thresh 0.2275, roundErr 0.4754
round 167, feat 430, thresh 0.0000, roundErr 0.5246
round 168, feat 469, thresh 0.1393, roundErr 0.4752
round 169, feat 904, thresh 0.1454, roundErr 0.5247
round 170, feat 110, thresh 0.0678, roundErr 0.4772
round 171, feat 586, thresh 0.0628, roundErr 0.5244
round 172, feat 515, thresh 0.0000, roundErr 0.4762
round 173, feat 417, thresh 0.2092, roundErr 0.5245
round 174, feat 131, thresh 0.1741, roundErr 0.4759
round 175, feat 414, thresh 0.0644, roundErr 0.5241
round 176, feat 562, thresh 0.1113, roundErr 0.4760
round 177, feat 1216, thresh 0.0811, roundErr 0.5233
round 178, feat 336, thresh 0.0000, roundErr 0.4786
round 179, feat 755, thresh 0.3063, roundErr 0.5231
round 180, feat 12, thresh 0.0862, roundErr 0.4776
round 181, feat 389, thresh 0.1978, roundErr 0.5241
round 182, feat 2, thresh 0.1232, roundErr 0.4766
round 183, feat 240, thresh 0.2055, roundErr 0.5239
round 184, feat 123, thresh 0.2326, roundErr 0.4765
round 185, feat 588, thresh 0.0000, roundErr 0.5238
round 186, feat 519, thresh 0.0722, roundErr 0.4763
round 187, feat 412, thresh 0.1424, roundErr 0.5233
round 188, feat 361, thresh 0.1234, roundErr 0.4767
round 189, feat 299, thresh 0.0000, roundErr 0.5230
round 190, feat 482, thresh 0.0000, roundErr 0.4766
round 191, feat 290, thresh 0.2675, roundErr 0.5231
round 192, feat 471, thresh 0.0000, roundErr 0.4774
round 193, feat 250, thresh 0.0000, roundErr 0.5233
round 194, feat 158, thresh 0.1791, roundErr 0.4770
round 195, feat 398, thresh 0.1683, roundErr 0.5230
round 196, feat 517, thresh 0.1043, roundErr 0.4771
round 197, feat 430, thresh 0.0000, roundErr 0.5230
round 198, feat 618, thresh 0.3696, roundErr 0.4770
round 199, feat 246, thresh 0.2095, roundErr 0.5224
function 3, time 669.359204s
round 0, feat 755, thresh 0.0715, roundErr 0.4235
round 1, feat 92, thresh 0.0000, roundErr 0.6006
round 2, feat 455, thresh 0.0941, roundErr 0.4127
round 3, feat 635, thresh 0.0000, roundErr 0.5831
round 4, feat 283, thresh 0.0567, roundErr 0.4215
round 5, feat 71, thresh 0.0800, roundErr 0.5727
round 6, feat 232, thresh 0.2205, roundErr 0.4305
round 7, feat 340, thresh 0.0784, roundErr 0.5668
round 8, feat 785, thresh 0.1690, roundErr 0.4330
round 9, feat 923, thresh 0.0000, roundErr 0.5564
round 10, feat 451, thresh 0.1026, roundErr 0.4457
round 11, feat 480, thresh 0.1004, roundErr 0.5629
round 12, feat 195, thresh 0.0660, roundErr 0.4395
round 13, feat 100, thresh 0.0903, roundErr 0.5597
round 14, feat 272, thresh 0.0552, roundErr 0.4400
round 15, feat 92, thresh 0.2135, roundErr 0.5596
round 16, feat 240, thresh 0.1199, roundErr 0.4448
round 17, feat 635, thresh 0.0560, roundErr 0.5580
round 18, feat 455, thresh 0.1123, roundErr 0.4476
round 19, feat 561, thresh 0.0568, roundErr 0.5540
round 20, feat 250, thresh 0.0000, roundErr 0.4552
round 21, feat 966, thresh 0.1296, roundErr 0.5548
round 22, feat 232, thresh 0.2205, roundErr 0.4570
round 23, feat 562, thresh 0.1113, roundErr 0.5509
round 24, feat 272, thresh 0.1261, roundErr 0.4492
round 25, feat 340, thresh 0.1881, roundErr 0.5505
round 26, feat 426, thresh 0.0532, roundErr 0.4504
round 27, feat 740, thresh 0.1332, roundErr 0.5461
round 28, feat 451, thresh 0.1026, roundErr 0.4541
round 29, feat 519, thresh 0.0722, roundErr 0.5480
round 30, feat 195, thresh 0.0660, roundErr 0.4511
round 31, feat 480, thresh 0.0669, roundErr 0.5462
round 32, feat 250, thresh 0.0000, roundErr 0.4541
round 33, feat 515, thresh 0.0000, roundErr 0.5461
round 34, feat 283, thresh 0.0851, roundErr 0.4547
round 35, feat 1032, thresh 0.0000, roundErr 0.5438
round 36, feat 894, thresh 0.1377, roundErr 0.4641
round 37, feat 336, thresh 0.1090, roundErr 0.5369
round 38, feat 451, thresh 0.1283, roundErr 0.4571
round 39, feat 143, thresh 0.2659, roundErr 0.5418
round 40, feat 240, thresh 0.1199, roundErr 0.4571
round 41, feat 517, thresh 0.1043, roundErr 0.5407
round 42, feat 232, thresh 0.2971, roundErr 0.4596
round 43, feat 71, thresh 0.1898, roundErr 0.5386
round 44, feat 272, thresh 0.0000, roundErr 0.4615
round 45, feat 519, thresh 0.0722, roundErr 0.5396
round 46, feat 426, thresh 0.0532, roundErr 0.4612
round 47, feat 340, thresh 0.2195, roundErr 0.5363
round 48, feat 965, thresh 0.1133, roundErr 0.4611
round 49, feat 1023, thresh 0.0506, roundErr 0.5238
round 50, feat 195, thresh 0.1868, roundErr 0.4742
round 51, feat 44, thresh 0.0939, roundErr 0.5394
round 52, feat 250, thresh 0.0000, roundErr 0.4627
round 53, feat 480, thresh 0.1419, roundErr 0.5381
round 54, feat 455, thresh 0.1191, roundErr 0.4631
round 55, feat 515, thresh 0.0000, roundErr 0.5354
round 56, feat 755, thresh 0.2451, roundErr 0.4629
round 57, feat 562, thresh 0.1113, roundErr 0.5340
round 58, feat 290, thresh 0.0585, roundErr 0.4645
round 59, feat 92, thresh 0.2642, roundErr 0.5356
round 60, feat 1, thresh 0.0000, roundErr 0.4657
round 61, feat 143, thresh 0.2659, roundErr 0.5360
round 62, feat 586, thresh 0.0628, roundErr 0.4655
round 63, feat 338, thresh 0.0000, roundErr 0.5345
round 64, feat 195, thresh 0.1868, roundErr 0.4649
round 65, feat 100, thresh 0.1807, roundErr 0.5327
round 66, feat 412, thresh 0.0610, roundErr 0.4666
round 67, feat 361, thresh 0.1234, roundErr 0.5341
round 68, feat 240, thresh 0.1199, roundErr 0.4667
round 69, feat 517, thresh 0.1043, roundErr 0.5332
round 70, feat 232, thresh 0.2205, roundErr 0.4668
round 71, feat 519, thresh 0.0722, roundErr 0.5311
round 72, feat 272, thresh 0.1338, roundErr 0.4672
round 73, feat 336, thresh 0.0000, roundErr 0.5326
round 74, feat 249, thresh 0.0558, roundErr 0.4690
round 75, feat 480, thresh 0.1419, roundErr 0.5321
